timestamp_robot,time_elapsed_sec,event_flag,event_label,current_event_type,current_note_number,current_note_name,current_string,remaining_duration_sec,TCP_pose_x,TCP_pose_y,TCP_pose_z,TCP_pose_rx,TCP_pose_ry,TCP_pose_rz,q_base,q_shoulder,q_elbow,q_wrist1,q_wrist2,q_wrist3,TCP_force_x,TCP_force_y,TCP_force_z,TCP_force_rx,TCP_force_ry,TCP_force_rz
9445.416000,0.000000,3,START d_bow,Note,62,D4,A,0.498958,0.351021,0.656353,0.176843,-1.661089,-2.080772,1.037507,-2.338711,-0.584910,1.149962,-1.362194,-1.367577,-2.642334,-1.516424,0.071236,0.182787,-0.151808,-0.016101,0.107999
9445.424000,0.008000,3,START d_bow,Note,62,D4,A,0.490958,0.351012,0.656354,0.176829,-1.661040,-2.080799,1.037513,-2.338699,-0.584891,1.149967,-1.362209,-1.367577,-2.642364,-1.376531,0.043912,0.076639,-0.146667,-0.010801,0.105447
9445.432000,0.016000,3,START d_bow,Note,62,D4,A,0.482958,0.351009,0.656359,0.176866,-1.661070,-2.080837,1.037428,-2.338692,-0.584938,1.149956,-1.362221,-1.367577,-2.642349,-1.386549,0.072853,-0.107482,-0.152710,-0.010340,0.107247
9445.504000,0.088000,3,START d_bow,Note,62,D4,A,0.410958,0.351006,0.656356,0.176853,-1.661059,-2.080825,1.037497,-2.338692,-0.584929,1.149970,-1.362197,-1.367593,-2.642349,-1.536671,-0.118020,0.312112,-0.147127,-0.015874,0.100148
9445.512000,0.096000,3,START d_bow,Note,62,D4,A,0.402958,0.350994,0.656356,0.176839,-1.661042,-2.080799,1.037543,-2.338680,-0.584926,1.150004,-1.362197,-1.367577,-2.642346,-1.324370,-0.327181,0.135814,-0.140144,-0.009291,0.101399
9445.520000,0.104000,3,START d_bow,Note,62,D4,A,0.894958,0.350997,0.656364,0.176843,-1.661054,-2.080795,1.037541,-2.338676,-0.584914,1.149966,-1.362175,-1.367574,-2.642334,-1.337036,0.036435,0.029022,-0.153409,-0.012181,0.104364
9445.608000,0.192000,3,START d_bow,Note,62,D4,A,0.806958,0.351004,0.656356,0.176849,-1.661032,-2.080836,1.037502,-2.338688,-0.584922,1.149970,-1.362197,-1.367593,-2.642368,-1.326188,0.474913,-0.128946,-0.157805,-0.008163,0.109606
9445.616000,0.200000,3,START d_bow,Note,62,D4,A,0.798958,0.351012,0.656356,0.176856,-1.661044,-2.080827,1.037451,-2.338695,-0.584922,1.149956,-1.362213,-1.367574,-2.642368,-1.433473,-0.179533,-0.013054,-0.144922,-0.013376,0.105121
9445.624000,0.208000,3,START d_bow,Note,62,D4,A,0.790958,0.351010,0.656346,0.176838,-1.661032,-2.080780,1.037556,-2.338703,-0.584922,1.150001,-1.362178,-1.367581,-2.642368,-1.365565,-0.130916,0.187420,-0.143697,-0.013699,0.102235
9445.704000,0.288000,3,START d_bow,Note,62,D4,A,0.710958,0.350994,0.656363,0.176837,-1.661037,-2.080832,1.037532,-2.338672,-0.584907,1.149970,-1.362197,-1.367593,-2.642349,0.434971,-0.872981,0.278309,0.013745,0.001309,-0.013700
9445.712000,0.296000,3,START d_bow,Note,62,D4,A,0.702958,0.350981,0.656360,0.176812,-1.660990,-2.080789,1.037597,-2.338661,-0.584891,1.150013,-1.362194,-1.367562,-2.642364,-0.008033,-0.686205,0.330539,0.010585,-0.003908,-0.010985
9445.720000,0.304000,3,START d_bow,Note,62,D4,A,0.694958,0.350998,0.656363,0.176845,-1.661031,-2.080842,1.037489,-2.338676,-0.584910,1.149959,-1.362209,-1.367584,-2.642361,-0.064026,-0.576950,0.170977,0.009987,-0.002219,-0.011849
9445.752000,0.336000,3,START d_bow,Note,62,D4,A,0.662958,0.351008,0.656355,0.176827,-1.661049,-2.080778,1.037545,-2.338695,-0.584895,1.149977,-1.362194,-1.367574,-2.642349,0.287324,-0.771986,0.018767,0.015014,0.005320,-0.013450
9445.784000,0.368000,3,START d_bow,Note,62,D4,A,0.630958,0.351024,0.656373,0.176863,-1.661092,-2.080833,1.037470,-2.338695,-0.584895,1.149868,-1.362158,-1.367601,-2.642330,0.114832,-0.259822,-0.219261,0.004961,0.005995,-0.005368
9445.808000,0.392000,3,START d_bow,Note,62,D4,A,0.606958,0.351042,0.656405,0.176896,-1.661067,-2.080893,1.037389,-2.338680,-0.584851,1.149685,-1.362078,-1.367598,-2.642352,0.369397,-0.167920,-0.169631,0.004695,0.009793,-0.003434
9445.816000,0.400000,3,START d_bow,Note,62,D4,A,0.598958,0.351031,0.656428,0.176902,-1.661057,-2.080936,1.037441,-2.338649,-0.584826,1.149611,-1.362011,-1.367629,-2.642337,0.523870,-0.690801,-0.216402,0.015642,0.014514,-0.010245
9445.824000,0.408000,3,START d_bow,Note,62,D4,A,0.590958,0.351054,0.656437,0.176908,-1.661065,-2.080969,1.037430,-2.338663,-0.584790,1.149515,-1.361967,-1.367665,-2.642346,0.153618,-0.491294,-0.100371,0.012781,0.006710,-0.004766
9445.912000,0.496000,3,START d_bow,Note,62,D4,A,0.502958,0.351046,0.657057,0.176688,-1.660749,-2.081964,1.038537,-2.338089,-0.583288,1.146896,-1.360471,-1.368429,-2.642158,0.171893,-0.632548,-0.203575,0.058886,0.036471,0.037186
9445.920000,0.504000,3,START d_bow,Note,62,D4,A,0.494958,0.351026,0.657179,0.176626,-1.660675,-2.082126,1.038723,-2.337957,-0.582989,1.146440,-1.360247,-1.368522,-2.642115,0.260537,-0.448513,-0.119810,0.055717,0.042452,0.044977
9445.928000,0.512000,3,START d_bow,Note,62,D4,A,0.486958,0.351034,0.657284,0.176562,-1.660597,-2.082242,1.038993,-2.337869,-0.582686,1.145971,-1.359945,-1.368641,-2.642095,0.209602,-0.445198,-0.162274,0.065616,0.048962,0.060116
9445.936000,0.520000,3,START d_bow,Note,62,D4,A,0.478958,0.351029,0.657429,0.176535,-1.660559,-2.082479,1.039164,-2.337733,-0.582377,1.145381,-1.359639,-1.368797,-2.642031,0.355119,-1.022890,-0.068216,0.087654,0.062329,0.065775
9445.944000,0.528000,3,START d_bow,Note,62,D4,A,0.470958,0.351019,0.657576,0.176493,-1.660456,-2.082783,1.039317,-2.337586,-0.582033,1.144766,-1.359354,-1.368972,-2.642018,0.607522,-0.624391,-0.154467,0.099181,0.072442,0.081288
9446.016000,0.600000,3,START d_bow,Note,57,A3,A,0.898958,0.351118,0.659508,0.175660,-1.659507,-2.085425,1.043157,-2.335929,-0.577011,1.136319,-1.354377,-1.371247,-2.641410,0.888616,-0.126428,-1.025346,0.180194,0.171515,0.196193
9446.024000,0.608000,3,START d_bow,Note,57,A3,A,0.890958,0.351139,0.659814,0.175584,-1.659344,-2.085881,1.043604,-2.335669,-0.576278,1.134957,-1.353604,-1.371569,-2.641345,1.171981,0.073025,-1.668690,0.189210,0.203331,0.205816
9446.032000,0.616000,3,START d_bow,Note,57,A3,A,0.882958,0.351129,0.660169,0.175454,-1.659188,-2.086396,1.044226,-2.335340,-0.575416,1.133467,-1.352756,-1.371965,-2.641212,0.747167,-1.544081,-0.186829,0.202296,0.146701,0.180681
9446.112000,0.696000,3,START d_bow,Note,57,A3,A,0.802958,0.351190,0.664882,0.173641,-1.656688,-2.093364,1.052808,-2.331140,-0.563485,1.112896,-1.340904,-1.377447,-2.639857,0.789282,-0.739367,-0.847029,0.186440,0.171948,0.174912
9446.120000,0.704000,3,START d_bow,Note,57,A3,A,0.794958,0.351192,0.665476,0.173356,-1.656374,-2.094215,1.053944,-2.330610,-0.561902,1.110299,-1.339446,-1.378139,-2.639674,0.887677,-0.643646,-0.249945,0.178680,0.145393,0.180796
9446.128000,0.712000,3,START d_bow,Note,57,A3,A,0.786958,0.351195,0.666083,0.173041,-1.656054,-2.095085,1.055224,-2.330071,-0.560248,1.107625,-1.337901,-1.378896,-2.639475,0.855297,-0.352143,-0.926206,0.177855,0.167450,0.177670
9446.136000,0.720000,3,START d_bow,Note,57,A3,A,0.778958,0.351214,0.666711,0.172734,-1.655708,-2.095915,1.056481,-2.329527,-0.558542,1.104827,-1.336281,-1.379601,-2.639290,0.955608,-0.810329,-0.421479,0.179798,0.152152,0.180899
9446.144000,0.728000,3,START d_bow,Note,57,A3,A,0.770958,0.351194,0.667387,0.172426,-1.655301,-2.096892,1.057800,-2.328902,-0.556775,1.101892,-1.334583,-1.380376,-2.639099,0.356433,-2.181641,-0.263013,0.187944,0.138428,0.158881
9446.152000,0.736000,3,START d_bow,Note,57,A3,A,0.762958,0.351205,0.668053,0.172146,-1.654987,-2.097885,1.058969,-2.328320,-0.555031,1.098928,-1.332946,-1.381159,-2.638887,1.200109,-0.175116,-1.683580,0.174689,0.178347,0.180800
9446.160000,0.744000,3,START d_bow,Note,57,A3,A,0.754958,0.351228,0.668742,0.171858,-1.654634,-2.098866,1.060282,-2.327728,-0.553213,1.095815,-1.331138,-1.381974,-2.638680,0.452339,-1.930879,0.134132,0.186767,0.128846,0.165157
9446.168000,0.752000,3,START d_bow,Note,57,A3,A,0.746958,0.351242,0.669440,0.171575,-1.654303,-2.099942,1.061459,-2.327121,-0.551386,1.092679,-1.329429,-1.382806,-2.638467,0.646057,-0.990863,-0.413631,0.184101,0.144812,0.170872
9446.176000,0.760000,3,START d_bow,Note,57,A3,A,0.738958,0.351253,0.670164,0.171317,-1.653963,-2.101004,1.062768,-2.326490,-0.549544,1.089422,-1.327534,-1.383662,-2.638229,1.052068,-0.710029,-1.067718,0.174611,0.172234,0.194767
9446.184000,0.768000,3,START d_bow,Note,57,A3,A,0.730958,0.351239,0.670905,0.171007,-1.653559,-2.102189,1.064111,-2.325819,-0.547609,1.086120,-1.325687,-1.384583,-2.638017,0.946062,-0.947330,-0.513511,0.181344,0.165649,0.183386
9446.192000,0.776000,3,START d_bow,Note,57,A3,A,0.722958,0.351195,0.671678,0.170696,-1.653091,-2.103312,1.065670,-2.325090,-0.545646,1.082745,-1.323643,-1.385483,-2.637781,0.786105,-1.530741,-0.122671,0.190114,0.143868,0.164259
9446.216000,0.800000,3,START d_bow,Note,57,A3,A,0.698958,0.351111,0.674091,0.169784,-1.651771,-2.106994,1.070106,-2.322878,-0.539498,1.072011,-1.317411,-1.388346,-2.637042,0.696506,-2.244911,-0.229255,0.204742,0.162217,0.168710
9446.224000,0.808000,3,START d_bow,Note,57,A3,A,0.690958,0.351099,0.674945,0.169471,-1.651367,-2.108261,1.071516,-2.322115,-0.537310,1.068169,-1.315273,-1.389297,-2.636759,0.776217,-0.603569,-1.090579,0.180881,0.173688,0.186970
9446.232000,0.816000,3,START d_bow,Note,57,A3,A,0.682958,0.351092,0.675806,0.169195,-1.650944,-2.109624,1.072930,-2.321352,-0.535138,1.064243,-1.313055,-1.390323,-2.636499,0.883930,-0.385449,-0.887576,0.184171,0.178155,0.191282
9446.320000,0.904000,3,START d_bow,Note,57,A3,A,0.594958,0.350500,0.686409,0.164590,-1.644962,-2.125963,1.093116,-2.311584,-0.506805,1.015807,-1.285299,-1.403236,-2.633150,1.153514,-0.901095,-1.615982,0.174721,0.187668,0.172742
9446.328000,0.912000,3,START d_bow,Note,57,A3,A,0.586958,0.350392,0.687482,0.164153,-1.644338,-2.127689,1.095094,-2.310559,-0.503972,1.010881,-1.282487,-1.404544,-2.632802,1.155342,-2.010758,-0.586262,0.188616,0.167492,0.159411
9446.336000,0.920000,3,START d_bow,Note,57,A3,A,0.578958,0.350271,0.688585,0.163706,-1.643684,-2.129530,1.097049,-2.309498,-0.501061,1.005815,-1.279654,-1.405902,-2.632462,1.071275,-2.357876,-0.213318,0.188197,0.157219,0.162754
9446.400000,0.984000,3,START d_bow,Note,57,A3,A,0.514958,0.349165,0.697865,0.159593,-1.638001,-2.144479,1.114961,-2.300580,-0.475724,0.962233,-1.254644,-1.417446,-2.629439,1.240407,-0.950754,-1.633649,0.183599,0.203657,0.169216
9446.424000,1.008000,3,START d_bow,Note,57,A3,A,0.490958,0.348629,0.701550,0.157890,-1.635624,-2.150609,1.122127,-2.296986,-0.465404,0.944522,-1.244557,-1.422139,-2.628257,1.451690,-1.530803,-1.140447,0.166770,0.171437,0.151930
9446.432000,1.016000,3,START d_bow,Note,57,A3,A,0.482958,0.348425,0.702828,0.157277,-1.634821,-2.152672,1.124567,-2.295729,-0.461793,0.938379,-1.241103,-1.423696,-2.627818,1.457448,-2.204355,-0.693706,0.178026,0.161489,0.145192
9446.440000,1.024000,3,START d_bow,Note,57,A3,A,0.474958,0.348203,0.704109,0.156700,-1.633986,-2.154852,1.127067,-2.294455,-0.458215,0.932183,-1.237555,-1.425351,-2.627390,1.360570,-1.229005,-1.117124,0.170510,0.172196,0.153704
9446.504000,1.088000,3,START d_bow,Note,57,A3,A,0.410958,0.346208,0.714706,0.151525,-1.626844,-2.172980,1.148635,-2.283879,-0.427446,0.879391,-1.207273,-1.439399,-2.623769,0.618695,-1.804318,-1.131420,0.152797,0.177134,0.160406
9446.512000,1.096000,3,START d_bow,Note,57,A3,A,0.402958,0.345888,0.716096,0.150839,-1.625837,-2.175429,1.151449,-2.282449,-0.423355,0.872356,-1.203258,-1.441243,-2.623305,0.394146,-2.378383,-0.254791,0.158352,0.150602,0.137971
9446.520000,1.104000,3,START d_bow,Note,57,A3,A,0.894958,0.345599,0.717464,0.150173,-1.624935,-2.177897,1.154214,-2.281073,-0.419282,0.865288,-1.199246,-1.443154,-2.622807,1.141528,-1.226160,-0.984645,0.140130,0.169524,0.139841
9446.528000,1.112000,3,START d_bow,Note,57,A3,A,0.886958,0.345240,0.718855,0.149465,-1.623877,-2.180396,1.157071,-2.279609,-0.415145,0.858210,-1.195211,-1.445018,-2.622347,1.391379,-0.452857,-1.114328,0.150300,0.176894,0.152299
9446.536000,1.120000,3,START d_bow,Note,57,A3,A,0.878958,0.344948,0.720229,0.148763,-1.622896,-2.182826,1.160163,-2.278233,-0.410947,0.850946,-1.190908,-1.447009,-2.621852,0.889349,-1.977304,-0.903167,0.161167,0.163186,0.142764
9446.544000,1.128000,3,START d_bow,Note,57,A3,A,0.870958,0.344598,0.721664,0.148045,-1.621946,-2.185428,1.162929,-2.276756,-0.406626,0.843487,-1.186783,-1.448941,-2.621315,2.069101,-1.778824,-0.844465,0.166457,0.163831,0.148513
9446.552000,1.136000,3,START d_bow,Note,57,A3,A,0.862958,0.344189,0.723098,0.147324,-1.620846,-2.188067,1.165897,-2.275222,-0.402328,0.836073,-1.182542,-1.450904,-2.620818,2.066416,-0.332475,-1.544980,0.148620,0.186106,0.162753
9446.560000,1.144000,3,START d_bow,Note,57,A3,A,0.854958,0.343758,0.724561,0.146572,-1.619778,-2.190686,1.168821,-2.273649,-0.397929,0.828531,-1.178302,-1.452813,-2.620272,1.409985,0.537774,-1.462378,0.141940,0.190081,0.168113
9446.568000,1.152000,3,START d_bow,Note,57,A3,A,0.846958,0.343305,0.726004,0.145749,-1.618584,-2.193264,1.172248,-2.272075,-0.393459,0.820993,-1.173808,-1.454861,-2.619740,0.887598,0.106475,-1.373621,0.147994,0.195352,0.155886
9446.576000,1.160000,3,START d_bow,Note,57,A3,A,0.838958,0.342821,0.727486,0.144950,-1.617373,-2.196038,1.175484,-2.270441,-0.388914,0.813235,-1.169330,-1.456943,-2.619213,0.406059,-0.506366,-1.873121,0.140385,0.198329,0.169699
9446.584000,1.168000,3,START d_bow,Note,57,A3,A,0.830958,0.342340,0.728966,0.144215,-1.616228,-2.198955,1.178398,-2.268815,-0.384421,0.805421,-1.164983,-1.459033,-2.618691,1.868592,-0.072835,-1.528946,0.135050,0.179530,0.159530
9446.592000,1.176000,3,START d_bow,Note,57,A3,A,0.822958,0.341858,0.730443,0.143513,-1.615071,-2.201714,1.181531,-2.267197,-0.379949,0.797542,-1.160377,-1.461087,-2.618140,0.833212,-0.890239,-0.935686,0.132377,0.182774,0.178991
9446.600000,1.184000,3,START d_bow,Note,57,A3,A,0.814958,0.341375,0.731914,0.142692,-1.613879,-2.204652,1.184579,-2.265583,-0.375277,0.789569,-1.155965,-1.463246,-2.617631,1.613993,0.717428,-1.402436,0.126871,0.181512,0.157688
9446.608000,1.192000,3,START d_bow,Note,57,A3,A,0.806958,0.340853,0.733412,0.141873,-1.612669,-2.207509,1.187886,-2.263919,-0.370558,0.781464,-1.151295,-1.465404,-2.617056,1.223018,-0.148254,-1.547663,0.124818,0.192305,0.170765
9446.616000,1.200000,3,START d_bow,Note,57,A3,A,0.798958,0.340337,0.734894,0.140984,-1.611468,-2.210387,1.191162,-2.262277,-0.365733,0.773329,-1.146724,-1.467585,-2.616490,2.090228,0.442281,-1.468755,0.129527,0.188077,0.162005
9446.624000,1.208000,3,START d_bow,Note,57,A3,A,0.790958,0.339796,0.736364,0.140113,-1.610147,-2.213154,1.194772,-2.260623,-0.360945,0.765199,-1.141872,-1.469772,-2.615942,0.778273,-0.040462,-1.458076,0.135122,0.202992,0.156927
9446.632000,1.216000,3,START d_bow,Note,57,A3,A,0.782958,0.339258,0.737856,0.139258,-1.608855,-2.216000,1.198142,-2.258957,-0.356072,0.756857,-1.137059,-1.471925,-2.615398,0.694481,-0.151380,-0.994683,0.131185,0.190727,0.157982
9446.640000,1.224000,3,START d_bow,Note,57,A3,A,0.774958,0.338718,0.739333,0.138505,-1.607705,-2.218934,1.201237,-2.257308,-0.351348,0.748553,-1.132345,-1.474087,-2.614804,0.712769,-1.065322,-0.035011,0.142769,0.154505,0.151262
9446.648000,1.232000,3,START d_bow,Note,57,A3,A,0.766958,0.338179,0.740751,0.137720,-1.606522,-2.221785,1.204468,-2.255709,-0.346701,0.740486,-1.127681,-1.476265,-2.614237,0.508102,-0.101389,-1.141672,0.125450,0.200504,0.180051
9446.656000,1.240000,3,START d_bow,Note,57,A3,A,0.758958,0.337627,0.742153,0.136936,-1.605401,-2.224758,1.207336,-2.254112,-0.342082,0.732499,-1.123321,-1.478413,-2.613681,1.431495,0.082153,-0.284589,0.143693,0.171450,0.137294
9446.664000,1.248000,3,START d_bow,Note,57,A3,A,0.750958,0.337062,0.743536,0.136084,-1.604178,-2.227419,1.210690,-2.252522,-0.337401,0.724545,-1.118669,-1.480481,-2.613112,1.318787,0.784401,-1.454618,0.120456,0.202739,0.179939
9446.672000,1.256000,3,START d_bow,Note,57,A3,A,0.742958,0.336467,0.744911,0.135237,-1.602901,-2.230263,1.213789,-2.250905,-0.332736,0.716625,-1.114219,-1.482563,-2.612603,1.162180,-0.216827,-0.360437,0.137630,0.177589,0.146292
9446.680000,1.264000,3,START d_bow,Note,57,A3,A,0.734958,0.335875,0.746231,0.134424,-1.601637,-2.232815,1.217261,-2.249342,-0.328246,0.708957,-1.109552,-1.484600,-2.612048,0.065356,-0.877536,-0.447168,0.129616,0.168017,0.150421
9446.688000,1.272000,3,START d_bow,Note,57,A3,A,0.726958,0.335288,0.747530,0.133608,-1.600433,-2.235591,1.220199,-2.247800,-0.323764,0.701343,-1.105310,-1.486634,-2.611549,0.948089,-0.323042,-0.753997,0.131884,0.184695,0.157086
9446.696000,1.280000,3,START d_bow,Note,57,A3,A,0.718958,0.334705,0.748807,0.132842,-1.599236,-2.238242,1.223357,-2.246282,-0.319371,0.693764,-1.100852,-1.488676,-2.611018,1.183243,-0.752466,-0.763799,0.128421,0.174512,0.154573
9446.704000,1.288000,3,START d_bow,Note,57,A3,A,0.710958,0.334116,0.750082,0.132137,-1.598150,-2.241036,1.226081,-2.244765,-0.315048,0.686185,-1.096634,-1.490686,-2.610476,1.392151,0.009618,-1.334823,0.110880,0.210256,0.176679
9446.712000,1.296000,3,START d_bow,Note,57,A3,A,0.702958,0.333538,0.751318,0.131416,-1.597023,-2.243719,1.228752,-2.243286,-0.310768,0.678754,-1.092509,-1.492602,-2.609988,1.715729,-0.197093,-0.328021,0.124772,0.184382,0.156827
9446.720000,1.304000,3,START d_bow,Note,57,A3,A,0.694958,0.332921,0.752538,0.130696,-1.595852,-2.246413,1.231550,-2.241784,-0.306550,0.671438,-1.088360,-1.494550,-2.609493,0.944360,0.042698,-0.499648,0.131248,0.206168,0.172097
9446.728000,1.312000,3,START d_bow,Note,57,A3,A,0.686958,0.332279,0.753731,0.129914,-1.594606,-2.249088,1.234514,-2.240279,-0.302317,0.664251,-1.084236,-1.496529,-2.609017,1.493083,-1.085080,0.174765,0.144787,0.183795,0.152208
9446.736000,1.320000,3,START d_bow,Note,57,A3,A,0.678958,0.331649,0.754904,0.129119,-1.593407,-2.251510,1.237669,-2.238808,-0.298096,0.657116,-1.079984,-1.498416,-2.608487,0.811826,-0.636430,-1.435282,0.131693,0.228133,0.179306
9446.744000,1.328000,3,START d_bow,Note,57,A3,A,0.670958,0.330988,0.756078,0.128392,-1.592187,-2.254177,1.240357,-2.237303,-0.293963,0.650009,-1.076000,-1.500282,-2.608027,1.103573,0.223445,-1.363855,0.134324,0.213595,0.175747
9446.752000,1.336000,3,START d_bow,Note,57,A3,A,0.662958,0.330366,0.757202,0.127685,-1.591092,-2.256643,1.243078,-2.235880,-0.289950,0.643099,-1.072042,-1.502090,-2.607517,0.698546,-0.436703,-1.133499,0.134531,0.230483,0.183423
9446.760000,1.344000,3,START d_bow,Note,57,A3,A,0.654958,0.329762,0.758294,0.127013,-1.589974,-2.259116,1.245775,-2.234497,-0.286011,0.636249,-1.068079,-1.503919,-2.607049,0.705497,0.211679,-0.735070,0.137707,0.226077,0.180971
9446.768000,1.352000,3,START d_bow,Note,57,A3,A,0.646958,0.329182,0.759364,0.126330,-1.588891,-2.261499,1.248420,-2.233156,-0.282061,0.629413,-1.064150,-1.505691,-2.606586,0.340378,-0.405722,-0.376053,0.142193,0.227884,0.184118
9446.776000,1.360000,3,START d_bow,Note,57,A3,A,0.638958,0.328555,0.760430,0.125666,-1.587749,-2.264106,1.250951,-2.231772,-0.278166,0.622643,-1.060345,-1.507556,-2.606158,1.252371,-0.328963,-0.916478,0.135030,0.227446,0.173901
9446.784000,1.368000,3,START d_bow,Note,57,A3,A,0.630958,0.327935,0.761462,0.124950,-1.586629,-2.266462,1.253599,-2.230423,-0.274293,0.616062,-1.056576,-1.509293,-2.605706,1.054357,-1.008459,-0.416737,0.154781,0.221644,0.154437
9446.792000,1.376000,3,START d_bow,Note,57,A3,A,0.622958,0.327330,0.762462,0.124205,-1.585580,-2.268731,1.256231,-2.229117,-0.270448,0.609614,-1.052911,-1.511001,-2.605228,1.441955,0.339545,-1.741539,0.141500,0.234738,0.158359
9446.800000,1.384000,3,START d_bow,Note,57,A3,A,0.614958,0.326720,0.763441,0.123494,-1.584433,-2.270932,1.259029,-2.227820,-0.266678,0.603229,-1.049100,-1.512705,-2.604794,1.546071,-1.094980,-1.396463,0.139584,0.232389,0.166414
9446.808000,1.392000,3,START d_bow,Note,57,A3,A,0.606958,0.326124,0.764406,0.122841,-1.583335,-2.273235,1.261473,-2.226545,-0.262980,0.596864,-1.045475,-1.514377,-2.604397,1.483518,-2.248812,-0.285567,0.151386,0.197257,0.147225
9446.816000,1.400000,3,START d_bow,Note,57,A3,A,0.598958,0.325558,0.765347,0.122236,-1.582401,-2.275536,1.263685,-2.225323,-0.259378,0.590576,-1.041992,-1.516033,-2.603953,1.869628,-1.636698,-0.862529,0.139255,0.225264,0.161897
9446.824000,1.408000,3,START d_bow,Note,57,A3,A,0.590958,0.324939,0.766287,0.121678,-1.581414,-2.277871,1.265911,-2.224050,-0.255897,0.584416,-1.038507,-1.517671,-2.603510,1.709229,-1.788364,-0.216736,0.147071,0.207535,0.168438
9446.832000,1.416000,3,START d_bow,Note,57,A3,A,0.582958,0.324376,0.767189,0.121094,-1.580445,-2.280062,1.268126,-2.222860,-0.252400,0.578302,-1.035053,-1.519252,-2.603103,1.607284,-1.549607,0.164112,0.158450,0.203639,0.154630
9446.840000,1.424000,3,START d_bow,Note,57,A3,A,0.574958,0.323775,0.768078,0.120489,-1.579490,-2.282229,1.270458,-2.221647,-0.248953,0.572337,-1.031627,-1.520848,-2.602648,1.449903,-0.859613,-0.967939,0.151195,0.231494,0.152075
9446.848000,1.432000,3,START d_bow,Note,57,A3,A,0.566958,0.323183,0.768948,0.119828,-1.578435,-2.284348,1.272806,-2.220452,-0.245438,0.566391,-1.028245,-1.522400,-2.602268,0.987161,0.042091,-1.875318,0.134910,0.253939,0.164224
9446.856000,1.440000,3,START d_bow,Note,57,A3,A,0.558958,0.322607,0.769788,0.119198,-1.577466,-2.286437,1.275115,-2.219298,-0.242031,0.560585,-1.024925,-1.523963,-2.601857,0.857239,-1.984205,-0.021175,0.157358,0.209681,0.146381
9446.864000,1.448000,3,START d_bow,Note,57,A3,A,0.550958,0.321955,0.770638,0.118584,-1.576370,-2.288562,1.277479,-2.218062,-0.238700,0.554899,-1.021604,-1.525486,-2.601470,0.970858,-0.844688,-0.992825,0.143048,0.239378,0.168218
9446.872000,1.456000,3,START d_bow,Note,57,A3,A,0.542958,0.321392,0.771431,0.117978,-1.575340,-2.290565,1.279729,-2.216952,-0.235416,0.549305,-1.018370,-1.526974,-2.601133,1.029746,-1.521471,-0.201691,0.147547,0.213568,0.168471
9446.880000,1.464000,3,START d_bow,Note,57,A3,A,0.534958,0.320828,0.772213,0.117413,-1.574446,-2.292531,1.281931,-2.215857,-0.232233,0.543806,-1.015172,-1.528455,-2.600715,1.169271,-2.532627,0.502817,0.166306,0.206713,0.148560
9446.888000,1.472000,3,START d_bow,Note,57,A3,A,0.526958,0.320264,0.772976,0.116838,-1.573492,-2.294553,1.284109,-2.214772,-0.229064,0.538368,-1.012038,-1.529965,-2.600347,1.185957,-2.392774,-0.185623,0.156247,0.216206,0.154734
9446.896000,1.480000,3,START d_bow,Note,57,A3,A,0.518958,0.319694,0.773740,0.116314,-1.572605,-2.296481,1.286090,-2.213682,-0.225981,0.532994,-1.008981,-1.531330,-2.599960,1.536214,-0.892702,-1.337296,0.133380,0.239371,0.164388
9446.904000,1.488000,3,START d_bow,Note,57,A3,A,0.510958,0.319141,0.774471,0.115777,-1.571663,-2.298465,1.288088,-2.212630,-0.222923,0.527705,-1.005975,-1.532765,-2.599632,1.660051,-1.073927,-1.188207,0.133031,0.242490,0.163330
9446.912000,1.496000,3,START d_bow,Note,57,A3,A,0.502958,0.318558,0.775202,0.115221,-1.570759,-2.300371,1.290105,-2.211554,-0.219893,0.522527,-1.003031,-1.534133,-2.599253,1.557243,-1.472241,-0.951291,0.132471,0.228669,0.156910
9446.920000,1.504000,3,START d_bow,Note,57,A3,A,0.494958,0.317993,0.775903,0.114648,-1.569849,-2.302184,1.292137,-2.210515,-0.216904,0.517483,-1.000145,-1.535457,-2.598898,1.417435,-1.794354,-0.412499,0.142701,0.210915,0.139453
9446.928000,1.512000,3,START d_bow,Note,57,A3,A,0.486958,0.317402,0.776609,0.114126,-1.568910,-2.304096,1.294031,-2.209446,-0.213981,0.512457,-0.997308,-1.536777,-2.598565,1.239775,-2.804545,0.254575,0.149252,0.204302,0.142847
9446.936000,1.520000,3,START d_bow,Note,57,A3,A,0.478958,0.316826,0.777286,0.113587,-1.567942,-2.305946,1.296064,-2.208412,-0.211088,0.507526,-0.994436,-1.538123,-2.598249,1.427448,-2.623779,0.134210,0.155138,0.207739,0.138622
9446.944000,1.528000,3,START d_bow,Note,57,A3,A,0.470958,0.316288,0.777949,0.113088,-1.567169,-2.307737,1.297853,-2.207433,-0.208268,0.502655,-0.991707,-1.539408,-2.597871,1.789117,-2.211405,-0.287225,0.158125,0.225036,0.146967
9446.952000,1.536000,3,START d_bow,Note,57,A3,A,0.462958,0.315746,0.778598,0.112625,-1.566326,-2.309492,1.299640,-2.206454,-0.205527,0.497864,-0.988959,-1.540646,-2.597540,1.498952,-1.839459,-0.559246,0.146761,0.215074,0.141280
