timestamp,event,TCP_pose,joint_angles,TCP_force
95.69599999999991,START d_bow,"[0.3309302312154198, 0.3996280898988739, 0.1614024880461772, -1.6272264113588846, -2.0549554752386885, 1.0412232803887447]","[-2.6305742899524134, -0.9164279264262696, 1.9072602430926722, -1.7426039181151332, -1.5488279501544397, -2.867404286061422]","[0.5867391157093154, 2.1527239092917716, 0.020048036122379043, -0.1122380690373167, -0.1403772857124937, -0.44891666558307586]"
96.11199999999985,END d_bow,"[0.3320509303045799, 0.38568671025831514, 0.16314242683234226, -1.6256933096147392, -2.0536399187036554, 1.0415535037322605]","[-2.654205385838644, -0.9320027393153687, 1.9336121718036097, -1.7518955669798792, -1.5649679342852991, -2.8843122164355677]","[-0.8533006322624703, -0.0848884906685585, 1.7117422378886638, 0.05149808575583964, -0.14252960709092316, -0.3510570487329312]"
96.13599999999997,START d_bow,"[0.33204125838884496, 0.38569060616788126, 0.1631378046675887, -1.6256604784932995, -2.0536817622379173, 1.0415379467204515]","[-2.65418512025942, -0.9319943946651001, 1.933619801198141, -1.7519260845580042, -1.5649679342852991, -2.884331289921896]","[-1.1728489229777628, -0.5671902844207337, 1.6681507098216521, 0.06686314485113964, -0.12671354281212763, -0.35888379677672944]"
96.34399999999982,END d_bow,"[0.33174780325312575, 0.389151200337169, 0.16275198943557226, -1.6260316404951571, -2.0542344117182876, 1.0413288448532805]","[-2.648233715687887, -0.9282617133906861, 1.92717153230776, -1.749716421166891, -1.560988728200094, -2.8801515738116663]","[0.30388427699614096, -0.4170920886138876, -0.03977038297447502, 0.16085091286760866, 0.02288496361121176, -0.1751218155403438]"
96.36799999999994,START d_bow,"[0.3317484696463521, 0.3891393970502116, 0.16272505494399575, -1.626058746552483, -2.0541418368088986, 1.041383623810401]","[-2.6482611338244837, -0.9282221359065552, 1.9272058645831507, -1.7497321567931117, -1.560976807271139, -2.8801241556750696]","[0.13073268800604593, -0.27981811032149595, -0.17001628095974153, 0.1600038357240467, 0.019909793670499953, -0.17471309132814616]"
96.99199999999996,END d_bow,"[0.33427400875694624, 0.35792160353106284, 0.16662970964500184, -1.6228117423871906, -2.0512070961468347, 1.0417896973276382]","[-2.7032035032855433, -0.962097243671753, 1.9835904280291956, -1.7699223957457484, -1.5985963980304163, -2.9191961924182337]","[-0.7737354307796529, 1.233849247393791, 1.0447225908550501, 0.06221220387278953, -0.09734019437046798, -0.318243895506281]"
97.01599999999985,START d_to_g,"[0.33426276637341307, 0.3579399624868008, 0.16662334896866576, -1.6227974934527316, -2.051270108641579, 1.0418140552400814]","[-2.7031593958484095, -0.9620781701854249, 1.9835737387286585, -1.769938131371969, -1.59861928621401, -2.919180695210592]","[-0.7522833707107948, 0.754771866612272, 1.4090147744156483, 0.0682219604162621, -0.1046078126952672, -0.32801888251661226]"
98.8159999999998,START g_bow,"[0.1817326387142394, 0.2809350399906052, 0.06692265264732414, -1.9104333234702775, -1.932915155223533, 0.5442602762434133]","[-2.751568619404928, -0.7581024926951905, 2.4672532717334192, -2.769376894036764, -1.3862932364093226, -2.8052354494677942]","[1.1060866722083786, 1.797831409648371, 0.4664302947046185, 0.14241342574469879, 0.011227662997666109, -0.24962859203778948]"
100.05599999999981,END g_bow,"[0.211373826707016, 0.400511333947315, 0.07828280508040106, -1.8811758276384207, -1.9352453143149548, 0.5287069283240367]","[-2.520521942769186, -0.7716896694949646, 2.17912465730776, -2.518266340295309, -1.2588117758380335, -2.61670953432192]","[-0.04878752582585416, 0.211553510666694, 0.6318928448016308, 0.055540552869013514, -0.0039354598488058135, -0.05549852554978099]"
100.07999999999993,START g_bow,"[0.21139581866586243, 0.4005037812634422, 0.07828546405688858, -1.8812460577943404, -1.9351472213543577, 0.5287100671415494]","[-2.5205729643451136, -0.7716968816569825, 2.1791256109820765, -2.518247743646139, -1.258796517048971, -2.616678301488058]","[0.5402661316396715, 0.7219934912130301, 0.07635399125138675, 0.0546274461890319, 0.019498725512083606, -0.042924404632961585]"
