timestamp,event,TCP_pose,joint_angles,TCP_force
6.519999999999982,START a_bow,"[0.3061370520321794, 0.7816176671830138, 0.10469072746611993, -1.5409493797286757, -2.353617366351239, 1.34975796175837]","[-2.194685761128561, -0.18692071855578618, 0.4734414259540003, -0.9618311685374756, -1.5828335920916956, -2.5984750429736536]","[0.11746147045178787, 0.47993515629352934, -0.5169148877540504, 0.006554928203673288, 0.05918258633739544, 0.05576699943199464]"
7.768000000000029,END a_bow,"[0.34904827505069724, 0.686923144615428, 0.14370804277313776, -1.5204411872638415, -2.3423426325890655, 1.3744455214639162]","[-2.3064547220813196, -0.44853492200885015, 0.9188264052020472, -1.1291419428638, -1.6673439184771937, -2.6759851614581507]","[-1.5346677986176689, 2.068510708178453, -1.0122483216959886, -0.08383998074858182, -0.1302020746943488, -0.08498942183552577]"
7.79200000000003,START a_bow,"[0.34899275192237456, 0.6869513858452105, 0.14368563323205263, -1.520310613558018, -2.3423896114681577, 1.3745240982381197]","[-2.3063722292529505, -0.4484991592219849, 0.9188187758075159, -1.129114345913269, -1.667328182850973, -2.6760037581073206]","[-1.817818719227627, 0.9866255629179269, 0.5162135827049525, -0.07149772300414867, -0.17296925149816733, -0.07219222823691807]"
9.040000000000077,END a_bow,"[0.30612317010693973, 0.7816507584925105, 0.10464110097779442, -1.5409061649886282, -2.353598331952928, 1.349808727915847]","[-2.194648567830221, -0.18672175825152593, 0.4731548468219202, -0.9617025417140503, -1.5828011671649378, -2.598471705113546]","[0.1852004381860016, 0.12723087607468242, -0.8073737343201394, -0.0018866593109135021, 0.0601510230328023, 0.04629115603756093]"
9.072000000000003,START a_bow,"[0.3061634098206659, 0.7816277879183419, 0.10467108991871352, -1.5410063589704632, -2.3535669929403884, 1.3497394280115234]","[-2.194706741963522, -0.1868092578700562, 0.4732578436480921, -0.9617660802653809, -1.5828130880938929, -2.598452631627218]","[0.09445649316851226, -0.5683395598191472, 0.2898880046821895, 0.017470099742230412, 0.039707818986566626, 0.039229663078786565]"
11.567999999999984,END a_bow,"[0.4353063106598055, 0.49673678451729, 0.22197685332203457, -1.4789828309622475, -2.3199042955164684, 1.4238781493419068]","[-2.5751636664019983, -0.7623654168895264, 1.331184212361471, -1.2199082535556336, -1.8816431204425257, -2.853527609501974]","[-2.1307881149724603, 1.9756878673379061, -1.2884389317340998, 0.028972757050172535, -0.11035750025654409, -0.1742443958432856]"
11.591999999999985,START a_to_d,"[0.4352976812290226, 0.49675331219628643, 0.22197042967976016, -1.4789125104899496, -2.319969215756224, 1.4238970539413558]","[-2.5751307646380823, -0.762337939148285, 1.3311527411090296, -1.2199047368815918, -1.8816660086261194, -2.853551689778463]","[-2.2544650453587147, 1.4911378787969198, -1.065122514650255, 0.030870088891605807, -0.12156136869896408, -0.18367831076829322]"
13.192000000000007,START d_bow,"[0.332113454640396, 0.3833989822460098, 0.1632903039227109, -1.625481968840816, -2.052888984173572, 1.041082843667483]","[-2.6580377260791224, -0.934343234901764, 1.938216511403219, -1.7539507351317347, -1.5669272581683558, -2.8870585600482386]","[-1.577245784646902, 2.810423997264566, -0.5854830842723208, -0.04836956825961017, -0.1304845266876296, -0.40095908781260126]"
14.440000000000055,END d_bow,"[0.3227550030377846, 0.5003492193338756, 0.14866805772578423, -1.637917914812992, -2.0629628619337996, 1.039626153074929]","[-2.478340450917379, -0.7937342685512085, 1.6913846174823206, -1.6646129093565882, -1.4463213125811976, -2.7561753431903284]","[0.06191361822128283, 0.9776270080454939, -0.40275252408213286, 0.22172476709990338, 0.052993653856922354, -0.1183873158546924]"
14.464000000000055,START d_bow,"[0.3227627920290356, 0.5003348046057037, 0.14865625189870688, -1.6379113021098926, -2.0629091349565973, 1.0396684478437501]","[-2.478367630635397, -0.7937237185290833, 1.6914079825030726, -1.6646000347533167, -1.446317497883932, -2.756186072026388]","[-0.05016551309771186, 1.594367754252703, -0.46201399694684847, 0.20946894139477995, 0.05284249248559417, -0.11176557441602541]"
15.720000000000027,END d_bow,"[0.33213826677793934, 0.38337143729568907, 0.16333152840093457, -1.6255588404237988, -2.0527972648402577, 1.0408990225743202]","[-2.658109251652853, -0.9344306749156495, 1.9382365385638636, -1.7539545498290003, -1.5668309370623987, -2.887082640324728]","[-1.0344724020467388, 3.376294949739832, -0.5786741863014235, 0.03845246495458217, -0.06697334461917079, -0.26178012786154825]"
15.744000000000028,START d_bow,"[0.3321276083206951, 0.38339278634251656, 0.16331647900702195, -1.6255457136372276, -2.052782819373995, 1.0409481647699108]","[-2.658065144215719, -0.9343911570361634, 1.938216511403219, -1.753939767877096, -1.5668118635760706, -2.887047831212179]","[-1.391875082801343, 2.3963122071274623, -0.21033119114426285, 0.05035442023613439, -0.0778917494970719, -0.27091756436679076]"
16.992000000000075,END d_bow,"[0.32279301319621345, 0.5003560338450551, 0.14868444774964779, -1.6379606275000005, -2.0628739792633755, 1.03956327195559]","[-2.478372875844137, -0.7937237185290833, 1.6913049856769007, -1.664556165734762, -1.4462574164019983, -2.75616699854006]","[-0.06723564092001885, 1.515125503181951, -0.651620480548026, 0.20846523386972313, 0.05459439800463644, -0.09825811301649265]"
17.015999999999963,START d_bow,"[0.32279133688270495, 0.5003278053952641, 0.14867234358556175, -1.6379881174484903, -2.062819475223099, 1.0396209546828872]","[-2.4784119764911097, -0.7937426728061219, 1.691387955342428, -1.6645752392210902, -1.446277920399801, -2.756158415471212]","[-0.12666072749572566, 1.245473392965829, -0.5532550701904058, 0.2038213219562511, 0.05247343251560726, -0.10170949569159463]"
18.272000000000048,END d_bow,"[0.3321532531508472, 0.38337155873801865, 0.16334875646735195, -1.6256141442607654, -2.0527850297885832, 1.0409030190717496]","[-2.658128801976339, -0.9344581526568909, 1.9382074514972132, -1.7539106808104457, -1.566850487385885, -2.887054983769552]","[-1.2979351487083197, 2.379294157778988, -0.01862746222236893, 0.04185061737974673, -0.0816831110857465, -0.2776962552725178]"
18.295999999999935,START d_bow,"[0.3321525921962024, 0.3833951215873853, 0.16333397342188402, -1.6255760786865205, -2.0528204705487068, 1.0409438174032606]","[-2.6580854097949427, -0.9344030183604737, 1.938153092061178, -1.753894945184225, -1.5668581167804163, -2.887047831212179]","[-1.4479810774850983, 2.615294042632956, -0.2587134720522757, 0.041508081635411864, -0.07833859697365919, -0.2591438066016857]"
19.543999999999983,END d_bow,"[0.32280461803975385, 0.500355584669161, 0.14871429759747323, -1.637969838048223, -2.0629365297190407, 1.0395225571584956]","[-2.478384558354513, -0.7937666338733216, 1.691277329121725, -1.664532323876852, -1.4462974707232874, -2.7561824957477015]","[0.09321405332915936, 1.059118516507649, -0.5074189547134423, 0.2041966256305913, 0.054122854123500694, -0.1050627344315621]"
19.568000000000097,START d_bow,"[0.3228154776657881, 0.500336519983679, 0.14870321957984356, -1.6379942095447753, -2.062857689996404, 1.0395455958063575]","[-2.4784234205829065, -0.7937631171992798, 1.6913140455829065, -1.6645361385741175, -1.4462817350970667, -2.756178919469015]","[0.13728261768964536, 0.930532570609964, -0.4261478398331005, 0.20143136032304698, 0.05386503022872264, -0.1100813250521957]"
20.823999999999955,END d_bow,"[0.33217304281368143, 0.3833845411416926, 0.163362366405168, -1.625575747943307, -2.0527957173086673, 1.0408539737767584]","[-2.6581180731402796, -0.9344475430301209, 1.9381316343890589, -1.7538591823973597, -1.5668156782733362, -2.887087647114889]","[-1.6044164145564608, 2.8762444944131675, -0.10405384443830842, 0.029288090893658913, -0.08722389012913014, -0.25985785805336425]"
20.84800000000007,START d_bow,"[0.33215804249853154, 0.38339718906948234, 0.16335158739451583, -1.6255388216592543, -2.052791943203415, 1.0409071562830408]","[-2.658081833516256, -0.9344271582416077, 1.9381354490863245, -1.753843446771139, -1.5668070952044886, -2.887075487767355]","[-1.3406318444566112, 2.679640367239655, -0.4036099488498657, 0.03419396097867734, -0.0736065432077735, -0.24875621465653214]"
23.343999999999937,END d_bow,"[0.30401065884916706, 0.735203789463985, 0.11902878168807365, -1.6625768175629583, -2.082481609581066, 1.0376674047524281]","[-2.2272074858294886, -0.401624397640564, 0.9384473005877894, -1.3543145519546052, -1.2926643530475062, -2.5582576433764856]","[0.4952080273089345, 1.1198481511839984, -0.8274733238433322, 0.0007435309656712089, 0.04560335027601641, 0.04630674774571029]"
23.37600000000009,START d_to_a,"[0.3040794318331111, 0.7351817934304583, 0.11909156753337678, -1.6626982623848998, -2.082445767794136, 1.037561759612942]","[-2.2272985617267054, -0.4017048639110108, 0.9384353796588343, -1.3542954635671158, -1.292699162160055, -2.55823523203005]","[-0.0582404970449818, 0.11743560123438171, -0.4373033455113121, 0.01162102886839092, 0.027887466332279322, 0.02157050178750007]"
24.32000000000005,START a_bow,"[0.3061114696985205, 0.7816728876226018, 0.10466974489672279, -1.5410494478681203, -2.3536896086699413, 1.349801147496172]","[-2.194629971181051, -0.18670959890399175, 0.4730280081378382, -0.9616392415812989, -1.5828889052020472, -2.5983620325671595]","[-0.9441416364261468, -0.8705716790872593, 1.1608157820061367, -0.039883001835824924, -0.1015945967627702, -0.04833424815383537]"
25.576000000000136,END a_bow,"[0.3489623719279936, 0.6869890521870976, 0.14368186860218077, -1.5203622700232073, -2.3424580085599316, 1.3745683956456685]","[-2.3063154856311243, -0.448454813366272, 0.9187186400042933, -1.1290632051280518, -1.6673677603351038, -2.6759236494647425]","[-1.7697358563740964, 2.4692556764681135, -1.6451596310137708, -0.09413501012172001, -0.1259640511177219, -0.08145020594365054]"
25.600000000000023,START a_bow,"[0.3489219135546565, 0.6870146402854892, 0.1436437695401563, -1.520269304359643, -2.342503794690093, 1.374643595213665]","[-2.306251589451925, -0.4483875793269654, 0.9186857382403772, -1.1290512841990967, -1.6673710981952112, -2.6759288946734827]","[-1.6707537275172715, 1.6439033495858448, -0.9339783943281967, -0.09425629921410997, -0.1396554177460026, -0.07395190697831819]"
26.84800000000007,END a_bow,"[0.3060702031141163, 0.7816983471109872, 0.10463267283136961, -1.540901615690863, -2.353730394850498, 1.3498397641740973]","[-2.194566075001852, -0.18659313142810063, 0.4728911558734339, -0.9615826171687623, -1.582857910786764, -2.5984166304217737]","[0.1425336789938655, 0.4398332718057912, -1.1803514190338527, -0.0025529273032429065, 0.06005680785196446, 0.0413858160329316]"
26.871999999999957,START a_to_d,"[0.30610277600522, 0.7816897880238988, 0.10467212975371984, -1.5409376430509367, -2.353728143340148, 1.3497159621942671]","[-2.1946027914630335, -0.1866327089122315, 0.4728792349444788, -0.961606578235962, -1.582841698323385, -2.5984395186053675]","[0.18703918101086836, -0.258275347568725, -0.34245475751155663, 0.013673308170910219, 0.04857920794082271, 0.0381589669315581]"
27.808000000000106,START d_bow,"[0.3038399983973813, 0.7352221329941455, 0.1191773748358672, -1.6626276393867376, -2.082592406002207, 1.0374354922596898]","[-2.2270262877093714, -0.4020075362971802, 0.9388583342181605, -1.3545645040324708, -1.2925646940814417, -2.5581026713000696]","[1.0772362666945008, 1.4996212596614908, -1.268279005577361, -0.0002060204196927297, -0.008489928687387195, -0.0386733820860731]"
29.063999999999965,END d_bow,"[0.3131381047067245, 0.6182986589850397, 0.13386339846694872, -1.6502422760366042, -2.072685373895107, 1.0386593486357654]","[-2.336616102849142, -0.623377875690796, 1.3723796049701136, -1.540355035369732, -1.3564732710467737, -2.647414271031515]","[-0.9950269472698066, 3.8284424800960126, -0.4336152306086035, -0.03389343341025379, -0.08839320218304259, -0.2116138833137445]"
29.08800000000008,START d_bow,"[0.3131185291867806, 0.618321123817379, 0.1338510065856166, -1.6501549945972667, -2.072720351426662, 1.0386911962290764]","[-2.3365677038775843, -0.6233315628818055, 1.3723252455340784, -1.5403192912093182, -1.3564541975604456, -2.647445265446798]","[-1.084741955112599, 3.6874294050489245, -0.43671177690426066, -0.034355965272982195, -0.08167748626707985, -0.1947484615201362]"
30.336000000000126,END d_bow,"[0.3038013085351348, 0.7352492453724121, 0.11905030225718358, -1.662461975416834, -2.082608596193993, 1.0376647198520046]","[-2.226959530507223, -0.40177984655413823, 0.9387314955340784, -1.3544925314239045, -1.2925604025470179, -2.5581699053393763]","[0.7713113035471733, 0.7564429939281271, -0.7304838443693413, -0.0035984198834330267, 0.04152881914754877, 0.032425257250030995]"
30.360000000000014,START d_bow,"[0.3038314064352124, 0.7352453702530708, 0.11910246198930981, -1.6625261639394395, -2.0825874905362607, 1.0375529527460328]","[-2.22699481645693, -0.4018399280360718, 0.9387152830706995, -1.3544925314239045, -1.2925480047809046, -2.558150593434469]","[0.18253820217686678, 0.16960350971183852, -0.0038782133240678474, 0.003221796106958042, 0.01991026735494763, 0.03498377100932426]"
31.6160000000001,END d_bow,"[0.31321548458758824, 0.6182815628358054, 0.13374923940322103, -1.6502420947917589, -2.0725198574274604, 1.0388155649502533]","[-2.3367143313037317, -0.6231521529010315, 1.3722689787494105, -1.5403157037547608, -1.3564732710467737, -2.6474536100970667]","[-0.9004768540508096, 3.052228968745648, 0.01969525739438488, -0.029422397360312116, -0.10202589574239157, -0.22352145267939721]"
31.639999999999986,START d_bow,"[0.31315912162249004, 0.6183156044164342, 0.13375014808466582, -1.650152507903232, -2.072588644666828, 1.0388090396571448]","[-2.336616102849142, -0.6231433910182496, 1.3722556273089808, -1.540322632794716, -1.3564298788653772, -2.6474571863757532]","[-0.7987551166513935, 3.2558424330768023, -0.2593707262517416, -0.03024929743287874, -0.08478742873960912, -0.20138861621213444]"
32.888000000000034,END d_bow,"[0.3038758751395005, 0.7352282922406441, 0.11897627322774976, -1.6624830785748603, -2.082480100050533, 1.0377442116986093]","[-2.2270501295672815, -0.40163977563891606, 0.9386432806598108, -1.3544532668641587, -1.2925518194781702, -2.5582059065448206]","[0.10541080233672688, 0.06217897773256908, -0.1291534620160778, 0.0009295823117869313, 0.01470468238314266, 0.022883751618120354]"
32.91200000000015,START d_bow,"[0.30388646140736264, 0.7352346298154647, 0.11905514727093702, -1.662497850937941, -2.082522310527392, 1.0376002304812935]","[-2.227055374776022, -0.40172727525744634, 0.9386122862445276, -1.3544379037669678, -1.2925432364093226, -2.558209482823507]","[0.14903343660750937, 0.873545315054337, -0.7011094603081216, -0.002745672686505104, 0.035179274704067, 0.03411760220872036]"
35.42400000000009,END d_bow,"[0.33208115514836395, 0.38340953616655443, 0.16326117150169625, -1.6254314157536804, -2.0526745348781366, 1.0410268460140801]","[-2.657989565526144, -0.9342987102321167, 1.9382880369769495, -1.7539755306639613, -1.5666959921466272, -2.8870394865619105]","[-1.8197713830273259, 2.3626544550559956, 0.37588039738514, 0.047274996497300076, -0.09563584502594333, -0.2834697413867051]"
35.43999999999994,START d_to_a,"[0.3320707134974814, 0.3834317808041262, 0.16325630962540694, -1.6254023041020174, -2.0527494887165263, 1.0410296580805622]","[-2.657938305531637, -0.9342746299556275, 1.938256565724508, -1.7539907894530238, -1.5667079130755823, -2.887035910283224]","[-1.2282038986695842, 3.0696511907968893, -0.3598580587856832, 0.043888118174960175, -0.07142535097388164, -0.25702302940734767]"
36.816000000000145,START a_bow,"[0.4352290285597777, 0.4967851315430609, 0.2219892467553856, -1.4783553752467924, -2.320681870776397, 1.4246212318702653]","[-2.5749996344195765, -0.7623484891704102, 1.3310630957232874, -1.2196648877910157, -1.8824079672442835, -2.8536394278155726]","[-1.3932107328215566, 1.994359437072698, -1.207619650248554, 0.17317563626856308, 0.1260895402597573, 0.012779786803562398]"
38.063999999999965,END a_bow,"[0.39225261542908174, 0.591529776356711, 0.1829544506819777, -1.4987599621938132, -2.332076255597097, 1.4000683365450495]","[-2.4340928236590784, -0.6249959033778687, 1.171502415333883, -1.1960304540446778, -1.7688539663897913, -2.7614484469043177]","[-0.9044621991446868, 0.9746923014769241, -0.9584266289319809, 0.031919659883412346, 0.05312793300430257, 0.021149589407711986]"
38.08800000000008,START a_bow,"[0.3922935572550504, 0.5915082110674286, 0.1829705829100126, -1.4988333264904092, -2.3320109362426025, 1.4000385863860199]","[-2.4341562430011194, -0.6250081819346924, 1.1714790503131312, -1.1960063737681885, -1.7688506285296839, -2.7614451090442103]","[-1.0510765912636235, 1.0621231451530053, -1.2719052105843056, 0.025507671627395163, 0.05385694481516651, 0.015282143341112886]"
39.336000000000126,END a_bow,"[0.43523794491160384, 0.49679802383568883, 0.22197876620361734, -1.478334523685135, -2.3207737944770517, 1.4246560002740198]","[-2.5749877134906214, -0.7622984212687989, 1.330991570149557, -1.2196648877910157, -1.882481877003805, -2.853643004094259]","[-1.9906040650030041, 1.639509500525659, -0.37086120258663346, 0.03705594941220251, -0.1291264626620819, -0.17926690119704333]"
39.36800000000005,START a_to_d,"[0.43521911644023376, 0.49683139424705913, 0.22197791012579005, -1.478266871097701, -2.320831914756101, 1.4246966640516927]","[-2.574927632008688, -0.7622695726207276, 1.3309372107135218, -1.2196217638305207, -1.8824904600726526, -2.8536394278155726]","[-2.2858187435619532, 0.780987723818759, -0.2907042239854508, 0.03817246078978552, -0.14568160915349457, -0.17988346272718392]"
40.95999999999992,START d_bow,"[0.3321135677304819, 0.38326339227119555, 0.16331615502756666, -1.625546904993308, -2.0528222315466853, 1.040982355841427]","[-2.658268753682272, -0.9345267576030274, 1.9385083357440394, -1.7540985546507777, -1.567007843648092, -2.887183729802267]","[-0.9877453075974023, 4.2852353442713165, -1.3712923522290017, -0.06014691030839539, -0.11083348469402061, -0.4011682534751927]"
42.20799999999997,END d_bow,"[0.32275965444389937, 0.5002329184041765, 0.1486848289299811, -1.6379560630054748, -2.062985663415763, 1.0395823693679278]","[-2.478497091923849, -0.7938984793475647, 1.691676441823141, -1.6647716961302699, -1.4464409987079065, -2.756266419087545]","[-0.06852634137231467, 1.6700865617575522, -0.6336122663868481, 0.2048428555720607, 0.05242991088483473, -0.10324897103096534]"
42.24000000000012,START d_bow,"[0.32277858536592524, 0.5001849883432345, 0.14867993881996572, -1.637992657777796, -2.0628725512457327, 1.0396098307210304]","[-2.4785826841937464, -0.7939344805530091, 1.691775147114889, -1.6647831402220667, -1.4464376608477991, -2.756281916295187]","[-0.1823841417724529, 1.4941897900075682, -0.6871074940771568, 0.20142208275494747, 0.04811398536167007, -0.10784903200409135]"
43.48799999999994,END d_bow,"[0.33214113269418355, 0.3832410504998913, 0.1633432453355037, -1.6255552512537597, -2.0528577191953925, 1.0409363378083825]","[-2.658328358327047, -0.9345746797374268, 1.9384883085833948, -1.75407137493276, -1.5670540968524378, -2.887235228215353]","[-1.1553104659100355, 2.5621712542512256, -0.7447859596402266, 0.04487600944048803, -0.06447677178438582, -0.28177018592008696]"
43.51200000000006,START d_bow,"[0.3321287079820369, 0.38325135117916004, 0.16332988408792062, -1.6255445127786716, -2.052837288827725, 1.040976645882064]","[-2.6583011786090296, -0.9345507186702271, 1.938495937977926, -1.754070898095602, -1.5670388380633753, -2.8872113863574427]","[-1.3707346126001445, 2.808050646863364, -0.547386469916493, 0.045978904565713546, -0.07067804565031802, -0.26391762305226174]"
44.760000000000105,END d_bow,"[0.32279589939282183, 0.5002176963607914, 0.1487054139284816, -1.637985759750885, -2.062944223717278, 1.039554755431444]","[-2.478555504475729, -0.7939224404147645, 1.6916478315936487, -1.6647235355772914, -1.4464457670794886, -2.7562854925738733]","[0.1573501853171224, 1.3319129377147694, -0.535990645777653, 0.205054639253971, 0.05466352890533471, -0.10523777948941646]"
44.79200000000003,START d_bow,"[0.32279180106687677, 0.5001873224388798, 0.14869154222469186, -1.6380051921758263, -2.0628692040273924, 1.0396253649858007]","[-2.4785946051227015, -0.7939428848079224, 1.691742245350973, -1.6647354565062464, -1.4464543501483362, -2.7562783400165003]","[-0.08095247868589513, 1.2885786580035885, -0.4686742565189003, 0.20143473620283323, 0.04949100648523973, -0.10877744571110332]"
46.04000000000008,END d_bow,"[0.33216473671472313, 0.3832355102814136, 0.1633620381889525, -1.6255739824240945, -2.0528392158179463, 1.0408915119452624]","[-2.6583591143237513, -0.9345952433398743, 1.9384496847735804, -1.754031320611471, -1.5670431295977991, -2.8872509638415735]","[-1.286851594651958, 2.7955619584366556, -0.48855488852235857, 0.03677675143661324, -0.07315045049111363, -0.2616891796410261]"
46.063999999999965,START d_bow,"[0.3321424160673463, 0.3832526642010944, 0.1633460165815192, -1.6255718379809974, -2.05284324643267, 1.0409497854872574]","[-2.6583128611194056, -0.9345711630633851, 1.9384639898883265, -1.7540437183775843, -1.5670431295977991, -2.887207810078756]","[-1.473647566616905, 2.551466437113723, -0.3895962327562291, 0.03646650218052998, -0.08075787199889006, -0.25572212637626324]"
48.5680000000001,END d_bow,"[0.30400720260321606, 0.7350572372376908, 0.11904254127208314, -1.6626669746876381, -2.0824977662841744, 1.037716617251314]","[-2.2273224035846155, -0.40199072778735356, 0.9391749540912073, -1.3546493661454697, -1.2928031126605433, -2.558274571095602]","[-0.007915037314596307, 0.3111152004704303, -1.0472718481253942, 0.004007804534204851, 0.04338173014717897, 0.04772136038644084]"
48.591999999999985,START d_bow,"[0.30403445657626416, 0.7350459398514625, 0.11907405471181848, -1.662695356017291, -2.082502440260772, 1.0375793658401569]","[-2.2273581663714808, -0.4020316165736695, 0.939183537160055, -1.354705275302269, -1.2927911917315882, -2.558286492024557]","[-0.017208290527071214, 0.1838542995095141, 0.057615588612505216, 0.004654840687626893, 0.014005664881029231, 0.031295442195567305]"
49.84000000000003,END d_bow,"[0.31334427651682706, 0.618111732462828, 0.1337051840509869, -1.6503630814967503, -2.0725227058703224, 1.0388812303731825]","[-2.337024752293722, -0.6232270759395142, 1.3725512663470667, -1.5404745017043133, -1.3567574659930628, -2.647581402455465]","[-1.0400715480022018, 3.413810034588165, -0.7806936947371528, -0.04663547196317522, -0.07266583764407966, -0.19458185762677294]"
49.864000000000146,START d_bow,"[0.31332844272366306, 0.6181145053828326, 0.13369705171361343, -1.6503104703579676, -2.0725590638912985, 1.038924585960356]","[-2.3370025793658655, -0.6232186120799561, 1.3725584189044397, -1.5404625099948426, -1.3567732016192835, -2.647604290639059]","[-0.9592125728345806, 3.2879785536352397, -0.8788121756967823, -0.05003160801915653, -0.07812500135792161, -0.18968066185846094]"
51.120000000000005,END d_bow,"[0.30403561310505905, 0.7350459571618023, 0.11891498866068587, -1.66262781997783, -2.082440583193897, 1.0378907815955585]","[-2.2273581663714808, -0.4017920059016724, 0.9391081968890589, -1.3546407979777833, -1.2928302923785608, -2.5583177248584192]","[-0.5477778945324807, -1.1390572754720072, 0.4478920958183643, 0.007092803569342772, -7.937575442739774e-05, 0.01905338912182103]"
51.14400000000012,START d_to_a,"[0.3040690584455708, 0.7350387052661126, 0.11895349164955486, -1.6626738323696217, -2.0824015252238706, 1.037768181149209]","[-2.2273977438556116, -0.4018330138972779, 0.9390962759601038, -1.3546612870744248, -1.2927959601031702, -2.5583141485797327]","[-0.017483709557582716, 0.2431989396965185, 0.11116171912167756, 0.006289757531289176, 0.010032296951775346, 0.018810496697316943]"
52.09600000000012,START a_bow,"[0.30616307173338525, 0.7815658566410202, 0.10470139733343058, -1.5410147614480303, -2.35353242013848, 1.3497467145005322]","[-2.194749180470602, -0.1871367257884522, 0.4738696257220667, -0.962039129143097, -1.5828211943255823, -2.598471705113546]","[-1.178694063726188, -0.23408066414302123, 0.6661796099536985, -0.0415900661426999, -0.10843127508718116, -0.04619428085396427]"
53.34399999999994,END a_bow,"[0.34903664649792404, 0.6868997257436076, 0.14375588284551336, -1.5204473855464664, -2.342393204080125, 1.3744257871489467]","[-2.306463066731588, -0.4486667674830933, 0.9189632574664515, -1.129175530081131, -1.6673830191241663, -2.6759920755969446]","[-1.6671322787092306, 0.947390097716564, 0.4629429609260336, -0.07110385189910104, -0.17683872785040533, -0.09034785636180842]"
