timestamp,event,TCP_pose,joint_angles,TCP_force
0.43200000000001637,End F#3 on D,"[0.32882777750211833, 0.7996495629528226, 0.1241481257446552, -1.4337964737166955, -2.107451032101475, 1.4430991127585096]","[-2.1973326841937464, 0.030681534404418898, -0.012887895107269287, -0.5452107948115845, -1.4094608465777796, -2.665449921284811]","[-2.7368720486501683, -1.7719188509662056, -0.5314955303114461, -0.045706689136177106, -0.037996096116640996, 0.03900200388894129]"
0.5040000000000191,Start D3 on D,"[0.3288310852484816, 0.7996471039977514, 0.12417407310148162, -1.4337823804485907, -2.1074856230900285, 1.4430778985392565]","[-2.197336498891012, 0.030650539989135694, -0.012887895107269287, -0.5451988738826294, -1.4094799200641077, -2.6654651800738733]","[-3.1781535501758222, -1.314161138823546, -0.44561845846804204, -0.0464981750223718, -0.04743037596104295, 0.053396529366511236]"
0.5440000000000111,End D3 on D,"[0.32880633195810877, 0.7996556495518974, 0.12414979611731435, -1.4337307008876656, -2.107512410185817, 1.4430898126072478]","[-2.1973050276385706, 0.030681534404418898, -0.012887888588011265, -0.5452211660197754, -1.4094727675067347, -2.6654840151416224]","[-2.9362151999706283, -1.6047659232587286, -0.19512036548346723, -0.046942099188320624, -0.05018273933155383, 0.05217475183450045]"
0.5520000000000209,Start transition on D-A,"[0.32880534770732006, 0.7996568798219593, 0.12416891831806078, -1.433752596605608, -2.1075292952520472, 1.4430959056325607]","[-2.1973050276385706, 0.030647082919738722, -0.01286859530955553, -0.5452142518809815, -1.4094918409930628, -2.6654654184924524]","[-3.106132093350438, -1.4663566837362567, -0.794217765236603, -0.05475089206505426, -0.040163185807232896, 0.047777056108211306]"
0.5600000000000023,End transition on D-A,"[0.32882320052771896, 0.7996484578770003, 0.12416181685135849, -1.4337246634352787, -2.10750281029101, 1.4430469045114531]","[-2.1973241011248987, 0.030665917987487745, -0.012880670838057995, -0.5452296298793335, -1.4094608465777796, -2.6655078569995325]","[-3.1496019889860287, -1.5663967126778275, -0.3848599322502311, -0.04432948689535983, -0.045074358444639154, 0.050451244603302484]"
0.568000000000012,Start D4 on A,"[0.32880567579153364, 0.7996555668777992, 0.12414654185808398, -1.433726417650353, -2.107480856308293, 1.443144779089444]","[-2.1973050276385706, 0.030674620265624952, -0.01286859530955553, -0.5451919597438355, -1.4094727675067347, -2.6654773394214075]","[-3.086969725494602, -1.488694690266228, -0.29903809481981436, -0.04699131281413964, -0.04376264355568096, 0.05087720743833765]"
0.5760000000000218,End D4 on A,"[0.32880711101356036, 0.7996554510997547, 0.12415198720630535, -1.4337213596952805, -2.1075016377466307, 1.443085176554076]","[-2.1973050276385706, 0.030678077335021925, -0.012884266674518585, -0.5452177089503785, -1.4094608465777796, -2.66549259821047]","[-2.9598276088754014, -1.435759551547383, -0.537020278654107, -0.04880157073017591, -0.03894134558281026, 0.04664618423189834]"
0.5840000000000032,Start D4 on A,"[0.3288183016844838, 0.7996527457597806, 0.12414131532211536, -1.4337715695779947, -2.107464571611535, 1.4430979463487457]","[-2.197320286427633, 0.030681534404418898, -0.01286859530955553, -0.5452296298793335, -1.409457031880514, -2.665461842213766]","[-3.0578446598714, -1.3199002869632688, -0.7343407398717903, -0.05521453110165814, -0.04183731030248701, 0.04938924497576547]"
0.592000000000013,End D4 on A,"[0.3288339588847887, 0.7996462987846404, 0.1241415959585593, -1.4337841515478025, -2.107430687467341, 1.4431088670411827]","[-2.1973398367511194, 0.030665917987487745, -0.012837422080338001, -0.5452296298793335, -1.4094536940204065, -2.665461842213766]","[-2.9910757419812786, -1.5480797117385632, -0.5935013312292035, -0.051275364025792566, -0.039510236111881175, 0.04188251261853895]"
0.6000000000000227,Start A3 on A,"[0.32883044154806224, 0.7996465665537564, 0.12414184125845318, -1.4337773719444549, -2.1074531873188636, 1.4431193755167946]","[-2.197336498891012, 0.030681534404418898, -0.01287221908569336, -0.5452107948115845, -1.4094727675067347, -2.665461842213766]","[-2.805587370431262, -1.338275180920129, -0.1822519344369089, -0.04396965322142625, -0.04937254869053975, 0.06007871153299656]"
0.6080000000000041,End A3 on A,"[0.3288232461380721, 0.7996472018686216, 0.1241475894916413, -1.433736318067877, -2.107482497744028, 1.4431315447235655]","[-2.197327438985006, 0.030665917987487745, -0.012853085994720459, -0.5452073377421875, -1.4094885031329554, -2.6654840151416224]","[-3.0184786749979073, -1.6796396297622533, -0.3147686939989571, -0.04469844719715912, -0.045350977581889836, 0.042948969085535665]"
0.6160000000000139,Start A3 on A,"[0.32883218399149455, 0.7996464753258157, 0.12416776860324343, -1.433769537867882, -2.107486101453619, 1.443049957479368]","[-2.197336498891012, 0.030665917987487745, -0.01289976853877306, -0.5452142518809815, -1.4094656149493616, -2.665480677281515]","[-3.125171883186319, -1.5270900361887463, -0.6127220785216021, -0.04319987653464147, -0.041225762195185575, 0.04709207747377489]"
0.6240000000000236,End A3 on A,"[0.328821447429081, 0.7996509839146807, 0.1241494866010705, -1.433771970426576, -2.1074944052412983, 1.4430654884664162]","[-2.1973241011248987, 0.030678077335021925, -0.012880670838057995, -0.5452415508082886, -1.409468952809469, -2.66546875635256]","[-3.113211915347499, -1.6223372512942222, -0.24281024920428118, -0.04361692935383498, -0.046808197035825796, 0.043513310204665985]"
0.632000000000005,Start B3 on A,"[0.32883425699764035, 0.7996444161578954, 0.12413348287754797, -1.4337569286857936, -2.1074304638400867, 1.4431166695814919]","[-2.1973398367511194, 0.030693455333373976, -0.012872204184532166, -0.5452107948115845, -1.4094536940204065, -2.665480677281515]","[-2.863808736786395, -1.698612267453557, -0.37536558642913787, -0.04444426385535991, -0.042499699495605975, 0.03967669446230117]"
0.6400000000000148,End B3 on A,"[0.3287961246061161, 0.7996597831310859, 0.12416190596692937, -1.433729689375438, -2.1075514656110577, 1.443086589613124]","[-2.1972931067096155, 0.030665917987487745, -0.012887876480817795, -0.5452211660197754, -1.4094918409930628, -2.6654773394214075]","[-2.9118447134245047, -1.3206458620472177, -0.6584049056719758, -0.05077645839327457, -0.0379134222023066, 0.05009426673745033]"
0.6480000000000246,Start C#4 on A,"[0.32880825458249774, 0.7996558546282244, 0.12415140166294161, -1.4337550619216108, -2.107502628289906, 1.4431016579900235]","[-2.197308365498678, 0.030678077335021925, -0.012887876480817795, -0.5452142518809815, -1.4094765822040003, -2.6654654184924524]","[-2.8758629828331617, -1.2071780624759092, -0.7894089457924559, -0.05400694788727195, -0.03349909296645767, 0.046034478846325284]"
0.6560000000000059,End C#4 on A,"[0.3288063049677056, 0.7996564297082273, 0.1241436764964699, -1.4337334315563104, -2.107485964576366, 1.4431013271618767]","[-2.1973045508014124, 0.030678077335021925, -0.01286503579467535, -0.5452261728099366, -1.409457031880514, -2.665480677281515]","[-2.7791083808701176, -1.5696541691304902, -0.31298584956375564, -0.04937136200253876, -0.04922338311701119, 0.0519593838225791]"
0.6640000000000157,Start D4 on A,"[0.32881210009399964, 0.7996550876577632, 0.12419429526543438, -1.4337298586802623, -2.107566599464163, 1.4429575639638617]","[-2.197308365498678, 0.030647082919738722, -0.012919049710035324, -0.5452450078776856, -1.409457031880514, -2.665511433278219]","[-2.8669689248569217, -1.4434733784249474, -0.41100695145630195, -0.0492759246949315, -0.040630875452525556, 0.04571905695486707]"
0.6720000000000255,End D4 on A,"[0.3287930929976127, 0.7996603420434955, 0.12414242171794843, -1.4337078277618582, -2.107495972562304, 1.4431533922832445]","[-2.19728929201235, 0.030681534404418898, -0.012872233055531979, -0.5451919597438355, -1.4094727675067347, -2.665480677281515]","[-3.2638049313081625, -1.4063508570272947, -0.3470818384582075, -0.045624463420888564, -0.04538951861438009, 0.0526752192841752]"
0.6800000000000068,Start B3 on A,"[0.32881264929417825, 0.7996549229256, 0.12416181079729202, -1.4337634456685024, -2.107496203456992, 1.4430850036593945]","[-2.19731313387026, 0.030665917987487745, -0.012887890450656414, -0.5452107948115845, -1.409468952809469, -2.6654654184924524]","[-2.966932434960849, -1.5203773440264996, -0.34697007327747875, -0.05076995831611894, -0.044544985795572256, 0.04479441895307096]"
0.6880000000000166,End B3 on A,"[0.32880912412940444, 0.7996515379071383, 0.12414136433285625, -1.4336885101014722, -2.1075072123496525, 1.4431196680990241]","[-2.197308365498678, 0.03068499147381587, -0.01287221908569336, -0.5452107948115845, -1.4094799200641077, -2.665511433278219]","[-2.9246436314603566, -1.5134536281264936, -0.5176738158982777, -0.052369305158517794, -0.04467228826397823, 0.03996347223635834]"
0.6960000000000264,Start A3 on A,"[0.3288186981233406, 0.7996516475918569, 0.1241589009886213, -1.4337594093203863, -2.1075106477439, 1.4430564285838434]","[-2.197320286427633, 0.030678077335021925, -0.01290337834507227, -0.5452261728099366, -1.4094727675067347, -2.6654773394214075]","[-3.046751104936288, -1.4910660275835461, -0.37862338608443635, -0.04277148623661202, -0.042248506087589094, 0.04763103465919079]"
0.7040000000000077,End A3 on A,"[0.3288012557315731, 0.7996574947362409, 0.12413047075558342, -1.4337431346029037, -2.107486321971662, 1.4431636373364405]","[-2.197301212941305, 0.03068499147381587, -0.012853085994720459, -0.5452142518809815, -1.4094846884356897, -2.6654585043536585]","[-3.0426729958472634, -1.709240836934408, -0.43184406715947077, -0.04255131947912716, -0.04472319694382623, 0.04568236322029302]"
0.7120000000000175,Start A3 on A,"[0.32881773528451547, 0.7996521775756558, 0.12414353906097361, -1.4337665512984081, -2.107470724872275, 1.4431143844830987]","[-2.197320286427633, 0.030681534404418898, -0.012875792570412159, -0.5452142518809815, -1.409468952809469, -2.665461842213766]","[-2.659882666913941, -1.5206212058330608, -0.5173368340833916, -0.04592617520789716, -0.03200304627173273, 0.04960142836934646]"
0.7199999999999989,End A3 on A,"[0.32880625893955173, 0.7996551180682876, 0.12416070471496043, -1.4337241026385628, -2.1075321756918988, 1.443083643465524]","[-2.1973050276385706, 0.0306590038486938, -0.012868590652942657, -0.5452261728099366, -1.4094846884356897, -2.6654892603503626]","[-3.087843083798739, -1.2864917991527238, -0.6153205397017228, -0.054392727285148094, -0.042454531314135305, 0.05122439467632085]"
0.7280000000000086,Start transition on A-D,"[0.328825803912847, 0.7996506439372941, 0.12419392078900947, -1.4337801138070971, -2.107541398891228, 1.4429766057193028]","[-2.197327438985006, 0.030650539989135694, -0.012930977158248425, -0.5452296298793335, -1.409468952809469, -2.665480677281515]","[-2.9996448869123746, -1.6747004553976312, -0.3812492824423708, -0.04374451830646525, -0.04819787757075756, 0.048024580016368876]"
0.7360000000000184,End transition on A-D,"[0.32880844446317564, 0.7996559891829783, 0.12414587201242104, -1.4337549353747678, -2.1074911524258533, 1.443104919996648]","[-2.197308365498678, 0.030681534404418898, -0.012880656868219376, -0.5452192586711426, -1.409468952809469, -2.6654654184924524]","[-2.8297728574473457, -1.5263060829067587, -0.4685027130645486, -0.04642143336471881, -0.04115320301094103, 0.04724969306747216]"
0.7439999999999998,Start G3 on D,"[0.3288185886084687, 0.7996511739152425, 0.12415927216284584, -1.4337517433015083, -2.1075099143900022, 1.4430681572321444]","[-2.197320286427633, 0.030662460918090773, -0.012872190214693546, -0.5452330869487305, -1.4094765822040003, -2.665480677281515]","[-3.0302000834563687, -1.180815114017351, -0.622785248030784, -0.050534587925234443, -0.03958939056097685, 0.05425610336031593]"
0.7520000000000095,End G3 on D,"[0.32881850024637604, 0.7996510402885598, 0.1241609551543163, -1.433748659313089, -2.107502810348039, 1.4430810170152677]","[-2.197320286427633, 0.030665917987487745, -0.012884288094937801, -0.5452142518809815, -1.4094765822040003, -2.665480677281515]","[-2.907409019223966, -1.7355777728042718, -0.46929251444677056, -0.04550606757431565, -0.04090483017682161, 0.04336638377919538]"
0.7920000000000016,Start G3 on D,"[0.3288188113073436, 0.7996534529342234, 0.12416900007455042, -1.4337782675628223, -2.1074850364514113, 1.4430692422866644]","[-2.197320286427633, 0.030653997058532667, -0.012880678288638592, -0.5452142518809815, -1.4094608465777796, -2.665461842213766]","[-3.066206671420564, -1.897734383474807, -0.377090139502509, -0.04291251306595088, -0.04501814381770865, 0.04479614867706205]"
0.832000000000022,End G3 on D,"[0.32883280139747834, 0.7996468035542879, 0.1241494192783785, -1.433761837516765, -2.1074231192525703, 1.4430930991705486]","[-2.197336498891012, 0.030665917987487745, -0.012853085994720459, -0.5452142518809815, -1.4094346205340784, -2.665480677281515]","[-3.1638235638718486, -1.4933170904242266, -0.41837621623803845, -0.04900724247601062, -0.04707798788016898, 0.05082359503404428]"
0.8480000000000132,Start F#3 on D,"[0.3288217069038287, 0.7996487633712105, 0.12415616863931413, -1.4337326023167807, -2.1075008682424707, 1.443074431144]","[-2.1973236242877405, 0.030674620265624952, -0.012887883000075817, -0.5452177089503785, -1.4094727675067347, -2.6654959360705774]","[-3.0477043902828305, -1.3760729359863255, -0.6742006516157858, -0.053984925642014216, -0.039307275101951665, 0.04636487909378592]"
